sequenceNumber,underArea,aboveArea,totalArea,ratio_underAbove,ratio_aboveUnder,ratio_totalUnder,ratio_totalAbove,ratio_underTotal,ratio_aboveTotal,ratio_prevUnderActUnder,ratio_actUnderPrevUnder,ratio_prevAboveActAbove,ratio_actAbovePrevAbove,ratio_prevTotalActTotal,ratio_actTotalPrevTotal,ratio_prevUnderActAbove,ratio_actUnderPrevAbove,ratio_prevAboveActUnder,ratio_actAbovePrevUnder,ratio_prevTotalActUnder,ratio_actTotalPrevUnder,ratio_prevTotalActAbove,ratio_actTotalPrevAbove,ratio_prevUnderActTotal,ratio_actUnderPrevTotal,ratio_prevAboveActTotal,ratio_actAbovePrevTotal,ratio_nextUnderActUnder,ratio_actUnderNextUnder,ratio_nextAboveActAbove,ratio_actAboveNextAbove,ratio_nextTotalActTotal,ratio_actTotalNextTotal,ratio_nextUnderActAbove,ratio_actUnderNextAbove,ratio_nextAboveActUnder,ratio_actAboveNextUnder,ratio_nextTotalActUnder,ratio_actTotalNextUnder,ratio_nextTotalActAbove,ratio_actTotalNextAbove,ratio_nextUnderActTotal,ratio_actUnderNextTotal,ratio_nextAboveActTotal,ratio_actAboveNextTotal 
22002056689466296922983322104048463,3.075913262159887e+68,4.756835540954721e+68,7.832748803114608e+68,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.3926990816987241,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768743,0.5907024492866748,4.048734819124302,0.9726684605367799,6.666768807874197,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381315,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,1.6928997013768743,0.2469907377673822,4.048734819124302,0.5907024492866748,6.666768807874197,0.9726684605367799,4.310933690126769,0.6289567490174873,1.0280995432381315,0.14999770185804082,1.5899344455117632,0.23196830939206434
35600075545958458963222876581316753,8.05284546678115e+68,1.2453557125112951e+69,2.05064025918941e+69,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.2469907377673822,1.6928997013768743,0.5907024492866748,4.048734819124301,0.97266846053678,6.666768807874196,0.6289567490174874,4.310933690126769,0.14999770185804084,1.0280995432381315,0.23196830939206434,1.589934445511763,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768743,0.2469907377673822,4.048734819124301,0.5907024492866748,6.666768807874196,0.97266846053678,4.310933690126769,0.6289567490174874,1.0280995432381315,0.14999770185804084,1.589934445511763,0.23196830939206434
57602132235424755886206198685365216,2.1082623138183566e+69,3.2603835834384135e+69,5.36864589725677e+69,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.3819660112501051,2.6180339887498953,0.3819660112501051,2.618033988749895,0.3819660112501051,2.6180339887498953,0.24699073776738217,1.6928997013768747,0.5907024492866746,4.048734819124302,0.9726684605367797,6.666768807874198,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.6180339887498953,0.3819660112501051,2.618033988749895,0.3819660112501051,2.6180339887498953,0.3819660112501051,1.6928997013768747,0.24699073776738217,4.048734819124302,0.5907024492866746,6.666768807874198,0.9726684605367797,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.2319683093920643
93202207781383214849429075266681969,5.519502394776955e+69,8.535795037803945e+69,1.40552974325809e+70,0.646630146381419,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.2319683093920643
150804340016807970735635273952047185,1.4450244870512507e+70,2.2347001529973423e+70,3.6797246400485926e+70,0.6466301463814189,1.5464790894703255,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874195,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381315,0.23196830939206434,1.5899344455117632,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874195,0.9726684605367799,4.310933690126769,0.6289567490174873,1.0280995432381315,0.14999770185804084,1.5899344455117632,0.23196830939206434
244006547798191185585064349218729154,3.7831232216760565e+70,5.850520955211632e+70,9.633644176887688e+70,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206434
394810887814999156320699623170776339,9.904345177976919e+70,1.5316862712637553e+71,2.522120789061447e+71,0.646630146381419,1.5464790894703253,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.24699073776738223,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874195,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768747,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874195,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206434
638817435613190341905763972389505493,2.5929912312254703e+71,4.010006718270103e+71,6.602997949495573e+71,0.646630146381419,1.5464790894703253,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.2469907377673822,1.692899701376875,0.5907024492866746,4.048734819124301,0.9726684605367796,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.028099543238132,0.2319683093920643,1.5899344455117634,2.618033988749895,0.3819660112501051,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,1.692899701376875,0.2469907377673822,4.048734819124301,0.5907024492866746,6.666768807874196,0.9726684605367796,4.310933690126769,0.6289567490174873,1.028099543238132,0.14999770185804084,1.5899344455117634,0.2319683093920643
1033628323428189498226463595560281832,6.788539175878718e+71,1.0498333883546554e+72,1.7286873059425272e+72,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.24699073776738223,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,1.6928997013768747,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117634,0.2319683093920643
1672445759041379840132227567949787325,1.7772626296410685e+72,2.748499493236956e+72,4.5257621228780244e+72,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124302,0.9726684605367799,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.2469907377673822,4.048734819124302,0.5907024492866747,6.666768807874196,0.9726684605367799,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117632,0.2319683093920643
2706074082469569338358691163510069157,4.6529339713353336e+72,7.195665091356212e+72,1.1848599062691546e+73,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381315,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367799,4.310933690126769,0.6289567490174873,1.0280995432381315,0.14999770185804082,1.5899344455117632,0.23196830939206434
4378519841510949178490918731459856482,1.2181539284364932e+73,1.883849578083168e+73,3.1020035065196615e+73,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.3926990816987241,0.6073009183012757,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874197,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,1.6928997013768745,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874197,0.9726684605367799,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117632,0.2319683093920643
7084593923980518516849609894969925639,3.1891683881759465e+73,4.9319822251138834e+73,8.12115061328983e+73,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501051,2.6180339887498953,0.38196601125010515,2.618033988749895,0.24699073776738217,1.6928997013768747,0.5907024492866747,4.048734819124302,0.9726684605367799,6.666768807874197,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381315,0.2319683093920643,1.5899344455117632,2.618033988749895,0.38196601125010515,2.6180339887498953,0.3819660112501051,2.618033988749895,0.38196601125010515,1.6928997013768747,0.24699073776738217,4.048734819124302,0.5907024492866747,6.666768807874197,0.9726684605367799,4.310933690126769,0.6289567490174873,1.0280995432381315,0.14999770185804082,1.5899344455117632,0.2319683093920643
11463113765491467695340528626429782121,8.349351236091347e+73,1.2912097097258482e+74,2.1261448333349827e+74,0.6466301463814189,1.5464790894703253,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206434
18547707689471986212190138521399707760,2.1858885320098092e+74,3.380430906666156e+74,5.566319438675965e+74,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.2319683093920643
30010821454963453907530667147829489881,5.722730472420292e+74,8.85008301027262e+74,1.4572813482692912e+75,0.6466301463814188,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.2469907377673822,1.6928997013768743,0.5907024492866748,4.048734819124301,0.97266846053678,6.666768807874196,0.6289567490174874,4.310933690126769,0.14999770185804084,1.0280995432381315,0.23196830939206434,1.5899344455117632,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768743,0.2469907377673822,4.048734819124301,0.5907024492866748,6.666768807874196,0.97266846053678,4.310933690126769,0.6289567490174874,1.0280995432381315,0.14999770185804084,1.5899344455117632,0.23196830939206434
48558529144435440119720805669229197641,1.4982302885251068e+75,2.3169818124151707e+75,3.815212100940277e+75,0.6466301463814188,1.5464790894703258,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.607300918301276,0.38196601125010515,2.618033988749895,0.3819660112501051,2.6180339887498953,0.38196601125010515,2.618033988749895,0.24699073776738215,1.6928997013768745,0.5907024492866747,4.048734819124302,0.9726684605367799,6.666768807874197,0.6289567490174872,4.310933690126769,0.14999770185804082,1.0280995432381315,0.23196830939206434,1.5899344455117634,2.618033988749895,0.38196601125010515,2.6180339887498953,0.3819660112501051,2.618033988749895,0.38196601125010515,1.6928997013768745,0.24699073776738215,4.048734819124302,0.5907024492866747,6.666768807874197,0.9726684605367799,4.310933690126769,0.6289567490174872,1.0280995432381315,0.14999770185804082,1.5899344455117634,0.23196830939206434
78569350599398894027251472817058687522,3.922417818333291e+75,6.065937136218249e+75,9.98835495455154e+75,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.2469907377673822,1.6928997013768743,0.5907024492866748,4.048734819124302,0.9726684605367799,6.666768807874196,0.6289567490174873,4.3109336901267685,0.14999770185804084,1.0280995432381315,0.2319683093920644,1.5899344455117632,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.3819660112501052,1.6928997013768743,0.2469907377673822,4.048734819124302,0.5907024492866748,6.666768807874196,0.9726684605367799,4.3109336901267685,0.6289567490174873,1.0280995432381315,0.14999770185804084,1.5899344455117632,0.2319683093920644
127127879743834334146972278486287885163,1.0269023166474768e+76,1.5880829596239578e+76,2.6149852762714346e+76,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.6466301463814188,0.39269908169872414,0.6073009183012759,0.3819660112501051,2.618033988749895,0.3819660112501051,2.618033988749895,0.3819660112501051,2.6180339887498953,0.24699073776738217,1.6928997013768747,0.5907024492866747,4.048734819124302,0.9726684605367797,6.666768807874197,0.6289567490174872,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.618033988749895,0.3819660112501051,2.618033988749895,0.3819660112501051,2.6180339887498953,0.3819660112501051,1.6928997013768747,0.24699073776738217,4.048734819124302,0.5907024492866747,6.666768807874197,0.9726684605367797,4.310933690126769,0.6289567490174872,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.2319683093920643
205697230343233228174223751303346572685,2.6884651681091013e+76,4.157655165250048e+76,6.84612033335915e+76,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.23196830939206434,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768745,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117632,0.23196830939206434
332825110087067562321196029789634457848,7.038493187679826e+76,1.0884882536126186e+77,1.792337572380601e+77,0.646630146381419,1.5464790894703253,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874195,0.6289567490174874,4.3109336901267685,0.14999770185804087,1.0280995432381315,0.23196830939206436,1.589934445511763,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.3819660112501052,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874195,0.9726684605367799,4.3109336901267685,0.6289567490174874,1.0280995432381315,0.14999770185804087,1.589934445511763,0.23196830939206436
538522340430300790495419781092981030533,1.8427014394930379e+77,2.8496992443128513e+77,4.692400683805889e+77,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.3926990816987241,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501051,2.6180339887498953,0.38196601125010504,2.6180339887498953,0.24699073776738217,1.6928997013768747,0.5907024492866746,4.048734819124302,0.9726684605367797,6.666768807874197,0.6289567490174872,4.31093369012677,0.14999770185804082,1.0280995432381317,0.23196830939206428,1.5899344455117634,2.618033988749895,0.38196601125010515,2.6180339887498953,0.3819660112501051,2.6180339887498953,0.38196601125010504,1.6928997013768747,0.24699073776738217,4.048734819124302,0.5907024492866746,6.666768807874197,0.9726684605367797,4.31093369012677,0.6289567490174872,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.23196830939206428
871347450517368352816615810882615488381,4.824254999711131e+77,7.460609479325934e+77,1.2284864479037065e+78,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874196,0.6289567490174874,4.310933690126769,0.14999770185804084,1.0280995432381315,0.23196830939206434,1.589934445511763,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.3819660112501052,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367799,4.310933690126769,0.6289567490174874,1.0280995432381315,0.14999770185804084,1.589934445511763,0.23196830939206434
1409869790947669143312035591975596518914,1.2630063559640355e+78,1.9532129193664954e+78,3.216219275330531e+78,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.3819660112501051,2.618033988749895,0.2469907377673822,1.6928997013768747,0.5907024492866746,4.048734819124302,0.9726684605367798,6.666768807874197,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,2.618033988749895,0.3819660112501051,1.6928997013768747,0.2469907377673822,4.048734819124302,0.5907024492866746,6.666768807874197,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.2319683093920643
2281217241465037496128651402858212007295,3.3065935679209935e+78,5.113577810166892e+78,8.420171378087885e+78,0.646630146381419,1.5464790894703253,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874195,0.6289567490174874,4.3109336901267685,0.14999770185804084,1.0280995432381317,0.23196830939206436,1.5899344455117632,2.618033988749895,0.38196601125010515,2.6180339887498945,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874195,0.9726684605367798,4.3109336901267685,0.6289567490174874,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.23196830939206436
3691087032412706639440686994833808526209,8.656774347798945e+78,1.3387520511134183e+79,2.204429485893313e+79,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.3819660112501051,2.6180339887498953,0.3819660112501051,2.6180339887498953,0.2469907377673822,1.6928997013768747,0.5907024492866746,4.048734819124301,0.9726684605367797,6.666768807874197,0.6289567490174872,4.31093369012677,0.14999770185804082,1.028099543238132,0.23196830939206428,1.5899344455117634,2.618033988749895,0.38196601125010515,2.6180339887498953,0.3819660112501051,2.6180339887498953,0.3819660112501051,1.6928997013768747,0.2469907377673822,4.048734819124301,0.5907024492866746,6.666768807874197,0.9726684605367797,4.31093369012677,0.6289567490174872,1.028099543238132,0.14999770185804082,1.5899344455117634,0.23196830939206428
5972304273877744135569338397692020533504,2.2663729475475844e+79,3.504898372323566e+79,5.77127131987115e+79,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.2469907377673822,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367798,6.666768807874196,0.6289567490174873,4.310933690126769,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874196,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804082,1.5899344455117632,0.2319683093920643
9663391306290450775010025392525829059713,5.933441407862859e+79,9.175943065857278e+79,1.5109384473720137e+80,0.646630146381419,1.546479089470325,2.546479089470325,1.646630146381419,0.3926990816987242,0.6073009183012757,0.3819660112501051,2.618033988749895,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.24699073776738223,1.6928997013768747,0.5907024492866746,4.048734819124301,0.9726684605367797,6.666768807874196,0.6289567490174874,4.310933690126769,0.14999770185804084,1.0280995432381317,0.2319683093920643,1.589934445511763,2.618033988749895,0.3819660112501051,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,1.6928997013768747,0.24699073776738223,4.048734819124301,0.5907024492866746,6.666768807874196,0.9726684605367797,4.310933690126769,0.6289567490174874,1.0280995432381317,0.14999770185804084,1.589934445511763,0.2319683093920643
15635695580168194910579363790217849593217,1.553395127604099e+80,2.402293082524827e+80,3.955688210128926e+80,0.6466301463814189,1.5464790894703253,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.24699073776738226,1.6928997013768747,0.5907024492866746,4.048734819124301,0.9726684605367798,6.666768807874195,0.6289567490174873,4.310933690126769,0.14999770185804084,1.0280995432381317,0.2319683093920643,1.5899344455117632,2.6180339887498945,0.3819660112501052,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,1.6928997013768747,0.24699073776738226,4.048734819124301,0.5907024492866746,6.666768807874195,0.9726684605367798,4.310933690126769,0.6289567490174873,1.0280995432381317,0.14999770185804084,1.5899344455117632,0.2319683093920643
25299086886458645685589389182743678652930,4.066841242026011e+80,6.289284940988753e+80,1.0356126183014763e+81,0.6466301463814189,1.5464790894703253,2.546479089470325,1.6466301463814188,0.3926990816987242,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.24699073776738223,1.6928997013768745,0.5907024492866747,4.048734819124301,0.9726684605367799,6.666768807874195,0.6289567490174874,4.3109336901267685,0.14999770185804087,1.0280995432381315,0.23196830939206436,1.589934445511763,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.38196601125010515,2.6180339887498945,0.3819660112501052,1.6928997013768745,0.24699073776738223,4.048734819124301,0.5907024492866747,6.666768807874195,0.9726684605367799,4.3109336901267685,0.6289567490174874,1.0280995432381315,0.14999770185804087,1.589934445511763,0.23196830939206436
40934782466626840596168752972961528246147,1.0647128598473934e+81,1.6465561740441432e+81,2.711269033891537e+81,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.3926990816987241,0.6073009183012759,0.38196601125010515,2.618033988749895,0.38196601125010515,2.618033988749895,0.3819660112501051,2.6180339887498953,0.2469907377673822,1.6928997013768747,0.5907024492866747,4.048734819124301,0.9726684605367797,6.666768807874197,0.6289567490174872,4.31093369012677,0.14999770185804082,1.0280995432381317,0.2319683093920643,1.5899344455117634,2.618033988749895,0.38196601125010515,2.618033988749895,0.38196601125010515,2.6180339887498953,0.3819660112501051,1.6928997013768747,0.2469907377673822,4.048734819124301,0.5907024492866747,6.666768807874197,0.9726684605367797,4.31093369012677,0.6289567490174872,1.0280995432381317,0.14999770185804082,1.5899344455117634,0.2319683093920643
66233869353085486281758142155705206899077,2.787454455339579e+81,4.310740028033554e+81,7.098194483373133e+81,0.6466301463814189,1.5464790894703255,2.5464790894703255,1.646630146381419,0.39269908169872414,0.6073009183012759,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.24699073776738223,1.6928997013768743,0.5907024492866748,4.048734819124301,0.97266846053678,6.666768807874195,0.6289567490174874,4.3109336901267685,0.14999770185804084,1.0280995432381315,0.23196830939206436,1.589934445511763,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.3819660112501052,2.6180339887498945,0.3819660112501052,1.6928997013768743,0.24699073776738223,4.048734819124301,0.5907024492866748,6.666768807874195,0.97266846053678,4.3109336901267685,0.6289567490174874,1.0280995432381315,0.14999770185804084,1.589934445511763,0.23196830939206436
